id,timestamp,tweet_text,username,location,coordinates,place_json,all_hashtags,followers_count
1369272041266946050,2021-03-09 13:01:09,b'\xe2\x80\x9cValuable not vulnerable.\xe2\x80\x9d @AnnaSeverwright. Very important discussion on the use of language just now @wearenewlocal #StrongerThings #communitypower  https://t.co/tWj8Q9q6ju',b'CommunitiesPrep',"England, United Kingdom",,,"['StrongerThings', 'communitypower']",780
1369273061376135171,2021-03-09 13:05:12,"b""Last year our not-for-profit #SocialEnterprise completed 5 #CommunityEnergy projects which will reduce CO2 emissions by 2,500 tonnes over their lifetime.   That's equivalent to the emissions from 6.8 million miles driven by car.  Our 2020 Impact Report:  https://t.co/otFqebSUrV https://t.co/Tn9XMM4VDP""",b'BHenergyservice',Brighton,,,"['SocialEnterprise', 'CommunityEnergy']",2327
1369277253549502484,2021-03-09 13:21:51,"b'\xe2\x80\x9cWe built this school for the 12 year old us\xe2\x80\x9d - massively thought-provoking #StrongerThings session with @MsIbegbuna @Jaiden_Corfield on setting up the youth-led @RekindleSchool which brings #communitypower to education. Well-being &amp; inclusion is at the core, not the fringes.'",b'jesstud',"Cambridge, England",,,"['StrongerThings', 'communitypower']",4273
1369277810494345217,2021-03-09 13:24:04,b'Some inspirational conversations from  @vidhyaalakeson @AnnaSeverwright @Edna_Rob @markspen9999 @PGutherson  discussing communities in crisis #CommunityPower #StrongerThings 2021 @wearenewlocal https://t.co/vEKDLHwhd8',b'PPLthinks',United Kingdom,,,"['CommunityPower', 'StrongerThings']",1253
1369284718039097349,2021-03-09 13:51:31,b'Community-powered youth-led education @RekindleSchool \xe2\x9c\x8a\xf0\x9f\x91\x8f\xf0\x9f\x91\x8f  #CommunityPower #Community #Education #Learning #BeMoreGuerrilla https://t.co/56vEkvsJII',b'CheekyGuerrilla',,,,"['CommunityPower', 'Community', 'Education', 'Learning', 'BeMoreGuerrilla']",28
1369285679088349186,2021-03-09 13:55:20,b'Wow- what a day #StrongerThings. Five hours of inspiring #communitypower people and stories.   The good news is that we get to do it all again tomorrow! Come join us if you missed out today \xe2\x9d\xa4\xef\xb8\x8f\xe2\x9d\xa4\xef\xb8\x8f\xe2\x9d\xa4\xef\xb8\x8f https://t.co/qSytOaDhXu',b'jesstud',"Cambridge, England",,,"['StrongerThings', 'communitypower']",4273
1369289928627154946,2021-03-09 14:12:13,b'What an incredible first day we have had at #StrongerThings thanks so much to everyone who came along &amp; all the fantastic speakers. The #CommunityPower movement is alive &amp; well! See you tomorrow for more of the same \xf0\x9f\x92\xaa\xf0\x9f\x8f\xbb https://t.co/9UKPo1i1Ih',b'steff_riches',"Manchester, England",,"Place(_api=<tweepy.api.API object at 0x7f55458f0280>, id='5f6514b0d7b1bc4c', url='https://api.twitter.com/1.1/geo/id/5f6514b0d7b1bc4c.json', place_type='city', name='Ashton-under-Lyne', full_name='Ashton-under-Lyne, England', country_code='GB', country='United Kingdom', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x7f55458f0280>, type='Polygon', coordinates=[[[-2.169323, 53.4284575], [-2.023554, 53.4284575], [-2.023554, 53.512416], [-2.169323, 53.512416]]]), attributes={})","['StrongerThings', 'CommunityPower']",930
1369290137205694466,2021-03-09 14:13:03,"b'If ""falling in love with learning"" is your thing too, then check out @RekindleSchool. Thanks to @Jaiden_Corfield and @MsIbegbuna @wearenewlocal for an inspiring conversation #StrongerThings #FiercelyCritical #CommunityPower \xe2\x98\x80\xef\xb8\x8f https://t.co/A3aGX78LT7'",b'monica_mango',Leicester,,,"['StrongerThings', 'FiercelyCritical', 'CommunityPower']",576
1369291917746388997,2021-03-09 14:20:08,"b""@MareikeKSchmidt asks what do we need to do to encourage the growth of smarter, cleaner #localenergy systems across the #UK? \xf0\x9f\x87\xac\xf0\x9f\x87\xa7 - find out in Marieke's first #InnovateBlog: https://t.co/vC02HIFgHa  #InvestingforImpact #ISCF @UKRI_News https://t.co/yolucxwSfa""",b'innovateuk',"Swindon, U.K.",,,"['localenergy', 'UK', 'InnovateBlog', 'InvestingforImpact', 'ISCF']",127471
1369308534739931137,2021-03-09 15:26:09,b'Excellent impactful  piece @ManuelaArcLas on #communitypower @AndrusFamFund @FreshTracks_  @AspenFCS @NativeGiving @Juan_withNature @ErikStegman @VillanuevaEdgar https://t.co/gcdDuwfjAG',b'MartinOutside',"Greenwood, Seattle",,"Place(_api=<tweepy.api.API object at 0x7f55458f0280>, id='300bcc6e23a88361', url='https://api.twitter.com/1.1/geo/id/300bcc6e23a88361.json', place_type='city', name='Seattle', full_name='Seattle, WA', country_code='US', country='United States', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x7f55458f0280>, type='Polygon', coordinates=[[[-122.436232, 47.4953154], [-122.2249728, 47.4953154], [-122.2249728, 47.734319], [-122.436232, 47.734319]]]), attributes={})",['communitypower'],1177
1369309615083687943,2021-03-09 15:30:27,"b""New peer support scheme available for up to 40 innovative #communityenergy projects across England! Don't miss out on this great opportunity to get expert mentoring for your energy project \xf0\x9f\x91\x89 https://t.co/uBHC7Rhfmm  Working with @cse_bristol, funded by @peoplesbiz https://t.co/lOAbPhPene""",b'CooperativesUK',Manchester,,,['communityenergy'],19878
1369313599844450304,2021-03-09 15:46:17,b'Already looking forward to this talk from @Goosken and @Tim_DK at the @mc2mcbe March evening  We hope you will join us virtually! \xf0\x9f\x9a\x80  #mc2mc #belgian #community #communitypower #Microsoft #Azure #M365 #Windows10 https://t.co/37JOc7Dn7K',b'wmatthyssen',Belgium,,,"['mc2mc', 'belgian', 'community', 'communitypower', 'Microsoft', 'Azure', 'M365', 'Windows10']",1351
1369317555094122501,2021-03-09 16:02:00,b'#CommunityPower - Read our blog to learn how your startup can start building a community!  https://t.co/Y39ZSKmsWj  #NetcapitalAdvisors #equitycrowdfunding #equities #cfa #finance #mba #investing #startups #entrepreneurship #businesstips https://t.co/I7bwrnkwYY',b'netcapital_adv',United States,,,"['CommunityPower', 'NetcapitalAdvisors', 'equitycrowdfunding', 'equities', 'cfa', 'finance', 'mba', 'investing', 'startups', 'entrepreneurship', 'businesstips']",595
1369318388460314629,2021-03-09 16:05:19,"b""New on the blog is the latest piece in our series on the winners of the @ChambersIreland Awards, this week looking at @Fingalcoco who won the Supporting Sustainable Communities Award for their 'Shop Local' initiative. https://t.co/b0Bgp1TCgA #localgov #communitypower""",b'LGiUIreland',"Dublin City, Ireland",,,"['localgov', 'communitypower']",448
1369329441135071240,2021-03-09 16:49:14,"b""#Hex $Hex When you look close enough and sift through the rubbish, you'll find the diamond in the rough. #DiamondHands #Diamond #investment #cryptocurrencies #communitypower #carboncapture #Geology #wisdomquotes #Truth https://t.co/BmPhlCvI6y""",b'TheDudecrypto',,,,"['Hex', 'DiamondHands', 'Diamond', 'investment', 'cryptocurrencies', 'communitypower', 'carboncapture', 'Geology', 'wisdomquotes', 'Truth']",7596
1369330636436234247,2021-03-09 16:53:59,b'Join us for an open conversation over a cup of your favourite hot beverage. For further information please see the attached flyer #coffee #communitypower #conversation #zoom #meetup #StayWell #StaySafeStayHealthy #InternationalWomensDay https://t.co/OhaPYnX80x',b'IBA_Islington',"Islington, London",,,"['coffee', 'communitypower', 'conversation', 'zoom', 'meetup', 'StayWell', 'StaySafeStayHealthy', 'InternationalWomensDay']",294
1369340921570005016,2021-03-09 17:34:51,"b""Supporting local community is very important to us. Our team helped the food bank of Acton by providing them with food &amp; cooling space for their food storage needs. Let's all do something to help those who need us the most. https://t.co/jgqFiyO3Vg #communitypower  #helpinghand https://t.co/VTRYs44MJJ""",b'Minus40_Freezer',Georgetown Ontario Canada,,,"['communitypower', 'helpinghand']",250
1369341486710538246,2021-03-09 17:37:06,"b""@PenarthTimes It's really exciting news for our future and previous salsa dance students will be even better. Thanks to Penarth community for your love of the arts. #lovearts #penarth #supportlocal #communitypower""",b'HavanaPeople',"Cardiff, Wales",,,"['lovearts', 'penarth', 'supportlocal', 'communitypower']",45
1369341899241381893,2021-03-09 17:38:44,"b'An inspiring start to my day this morning , good to know @IWNGwent is an approach consistent with building #communitypower. Came away confident that we are moving in the right direction and hopeful that recovery from pandemic will bring about positive change https://t.co/UmSqC1776y'",b'_emdavies_',"Caerphilly, Wales",,,['communitypower'],387
1369346638754512901,2021-03-09 17:57:34,"b""Unions can be powerful tools for social and economic justice. We're seeing more and more workers come together to demand they receive fair and equal treatment, and we're here for it! - SDM #UnionStrong #Organize #CommunityPower #coleg https://t.co/mTumVE4uUa""",b'chprogress',Colorado,,,"['UnionStrong', 'Organize', 'CommunityPower', 'coleg']",3076
1369348753124102149,2021-03-09 18:05:58,b'Calling our Doncaster-based projects and young people! Check out this great opportunity from @OpportunitiesDN    Let\xe2\x80\x99s help get these places filled \xf0\x9f\x91\x87\xf0\x9f\x8f\xbc #workexperience #socialmobilty #communitypower #partnerships https://t.co/Aw3opFaOvs',b'ActiveLives',CIC based in Doncaster,,,"['workexperience', 'socialmobilty', 'communitypower', 'partnerships']",165
1369349956553879556,2021-03-09 18:10:45,b'@jaweeda_idoo great to see you along with @ProfDonnaHall @adamjlent #StrongerThings2021 earlier today. Shame I couldn\xe2\x80\x99t stay longer but was with you in spirit! It is indeed the #communitypower that\xe2\x80\x99s keeping us going.',b'dr_sakthi',"Lancashire, UK",,,"['StrongerThings2021', 'communitypower']",5986
1369352660453896192,2021-03-09 18:21:30,"b""Really enjoyed the passion in the #StrongerThings virtual rooms today. Talking co-design, building community capacity and 'valuable not vulnerable' #communitypower https://t.co/BaVnX01LkV""",b'LaynaWarden',,,,"['StrongerThings', 'communitypower']",450
1369362309739651080,2021-03-09 18:59:50,b'Aberdonians - share your views on what what\xe2\x80\x99s important for the city! #communityplanning #communitypower #aberdeen https://t.co/7qmazDVfpo',b'aurora_planning',"Aberdeen, Scotland",,,"['communityplanning', 'communitypower', 'aberdeen']",198
1369364469206376448,2021-03-09 19:08:25,"b'New CPA clean energy solar and wind projects online creating green jobs, reducing greenhouse gas emissions, and ensuring reliability and competitive rates. Get the details at: https://t.co/2QyCTHzxQp. #cleanenergy #communitypower https://t.co/RaQc3IrKic'",b'CleanPowerInfo',"California, USA",,,"['cleanenergy', 'communitypower']",887
1369366726253682692,2021-03-09 19:17:23,b'\xf0\x9f\x93\xa2Calling all #CommunityEnergy groups! https://t.co/Fca6MixbiF',b'LDN_environment',London,,,['CommunityEnergy'],14466
1369372493077753858,2021-03-09 19:40:18,b'Great to hear about Blessingtons journey towards sustainable energy &amp; excited to see how the EMP process goes for them  #communityenergy https://t.co/QtR81b0pr6',b'ClaneEnergy',"Kildare, Ireland",,,['communityenergy'],276
1369380834055229442,2021-03-09 20:13:27,b'Small #Cardano #stakepools play a BIG role in the #decentralization process of #Cardano and need your help! Please consider staking with any of these great pools! #CardanoCommunity #helpsmallpools #helpnewpools #communitypower #pleaseretweet \xf0\x9f\x99\x8f https://t.co/StMn6ruZ7Q',b'Bos020',Amsterdam,,,"['Cardano', 'stakepools', 'decentralization', 'Cardano', 'CardanoCommunity', 'helpsmallpools', 'helpnewpools', 'communitypower', 'pleaseretweet']",497
1369450965687009281,2021-03-10 00:52:08,b'2.8 Baby @moltake_and_cat you can do it!!! Lets get that affiliation!!! #communitypower #SmallStreamerCommunity',b'JibbyStop',,,,"['communitypower', 'SmallStreamerCommunity']",61
1369461163373846530,2021-03-10 01:32:39,b'Our smallest supporters were out in force today! \xf0\x9f\x92\x95  Listen to the youth- they are our future and have pretty inspiring ideas!   #PainterForCouncil #TeamJacqui #CommunityPower https://t.co/vSlTCKN4xN',b'JacquiPainter',"Brooklyn, NY",,,"['PainterForCouncil', 'TeamJacqui', 'CommunityPower']",429
1369483131850420225,2021-03-10 02:59:57,b'My little brother only needs 14 follows and he AFFILIATE!!!!! YAYY Family stream team. https://t.co/1XYrZdWnSH @LMNOPEW @slothrates #communitypower',b'JibbyStop',,,,['communitypower'],61
1369575432572526595,2021-03-10 09:06:43,"b""By choosing #communityenergy YOU are helping us to meet the UK's net zero target and supporting individuals to move to a #lowcarbonlifestyle.  Find out more today \xe2\x9e\xa1\xef\xb8\x8f https://t.co/RIKcNxPL2A  #sustainable #sustainableenergy #renewableenergy #environment #ecofriendly #netzero https://t.co/PuE2Z6zryT""",b'CoopEnergy',United Kingdom,,,"['communityenergy', 'lowcarbonlifestyle', 'sustainable', 'sustainableenergy', 'renewableenergy', 'environment', 'ecofriendly', 'netzero']",7935
1369581291964801024,2021-03-10 09:30:00,"b""@PPLthinks We\xe2\x80\x99re excited to hear from @NickDixon2 today at 11:05am who will be talking at @wearenewlocal\xe2\x80\x99s #StrangerThings 2021 conference about 'Building a Movement for #CommunityPower in Greater Manchester'! #localgov https://t.co/nKYq53CjYO""",b'PPLthinks',United Kingdom,,,"['StrangerThings', 'CommunityPower', 'localgov']",1255
1369583210708008960,2021-03-10 09:37:37,"b""Can't wait for day 2 of #StrongerThings, the #communitypower event of the year, ft:   \xf0\x9f\x8e\x88@AndyBurnhamGM \xf0\x9f\x8e\x88@danny__kruger \xf0\x9f\x8e\x88@KimLeadbeater7 \xf0\x9f\x8e\x88@DemocracyCollab \xf0\x9f\x8e\x88@HeatheratTheMJ \xf0\x9f\x8e\x88@DaniellePalmour  \xf0\x9f\x8e\x88@Will_Tanner \xf0\x9f\x8e\x88@ProfDonnaHall  There's still time to join\xf0\x9f\x91\x89 https://t.co/PbyeBByQQQ https://t.co/oKNg2PuFuC""",b'wearenewlocal',London,,,"['StrongerThings', 'communitypower']",15772
1369585258979549185,2021-03-10 09:45:46,b'Getting set for our second day of our #communitypower fest! Come and join us if you can \xe2\x9d\xa4\xef\xb8\x8f #StrongerThings https://t.co/LP0dSISw0c',b'jesstud',"Cambridge, England",,,"['communitypower', 'StrongerThings']",4274
1369585842436644864,2021-03-10 09:48:05,"b'Looking forward to this morning\xe2\x80\x99s gathering - of all those working to enable #communitypower. In Scotland, we are so lucky to have a professional body for those working in communities - @cldstandards. https://t.co/7krLVmbRwz'",b'kgditcham',"Dundee, Scotland",,"Place(_api=<tweepy.api.API object at 0x7effeb68d6a0>, id='62a2a7f86cd9a5b4', url='https://api.twitter.com/1.1/geo/id/62a2a7f86cd9a5b4.json', place_type='city', name='Dundee', full_name='Dundee, Scotland', country_code='GB', country='United Kingdom', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x7effeb68d6a0>, type='Polygon', coordinates=[[[-3.07452, 56.451371], [-2.8355701, 56.451371], [-2.8355701, 56.502533], [-3.07452, 56.502533]]]), attributes={})",['communitypower'],4057
1369586254191460352,2021-03-10 09:49:43,b'Thanks to @kirsty_psych for recommending this for me. Amplifying #communitypower is so important https://t.co/ETPvYWtHzo',b'Juliet_Young1',"Bristol, England",,,['communitypower'],65
1369592236011323392,2021-03-10 10:13:29,b'.@andyburnhamGM: Communities should be trusted long-term partners in a shared endeavour - not jumping through annual hoops for project funding #communitypower #StrongerThings',b'HelenPhoenix1',Sheffield,,,"['communitypower', 'StrongerThings']",2168
